,종목명,단축코드,확장코드,ETF구분(1:ETF|2:ETN),상한가,하한가,전일가,주문수량단위,기준가,구분(1:코스피|2:코스닥),증권그룹,기업인수목적회사여부,filler(미사용)
1602,에스케이증권제8호스,435870,KR7435870001,0,2910,1570,2240,00001,2240,2,01,Y,
1603,케이비제22호스팩,436530,KR7436530000,0,2820,1520,2170,00001,2170,2,01,Y,
1604,한국제11호스팩,436610,KR7436610000,0,3625,1955,2790,00001,2790,2,01,Y,
1605,엔에이치스팩24호,437780,KR7437780000,0,2830,1530,2180,00001,2180,2,01,Y,
1606,대신밸런스제13호스팩,438220,KR7438220006,0,2870,1550,2210,00001,2210,2,01,Y,
1607,엔에이치스팩25호,438580,KR7438580003,0,3195,1725,2460,00001,2460,2,01,Y,
1608,버넥트,438700,KR7438700007,0,14560,7840,11200,00001,11200,2,01,N,
1609,마녀공장,439090,KR7439090002,0,45000,24300,34650,00001,34650,2,01,N,
1610,삼성스팩7호,439250,KR7439250002,0,12740,6860,9800,00001,9800,2,01,Y,
1611,엔에이치스팩26호,439410,KR7439410002,0,2665,1435,2050,00001,2050,2,01,Y,
1612,IBKS제20호스팩,439730,KR7439730003,0,3000,1620,2310,00001,2310,2,01,Y,
1613,파두,440110,KR7440110005,0,51200,27600,39400,00001,39400,2,01,N,
1614,케이비제23호스팩,440200,KR7440200004,0,2590,1397,1995,00001,1995,2,01,Y,
1615,오픈놀,440320,KR7440320000,0,10160,5480,7820,00001,7820,2,01,N,
1616,교보13호스팩,440790,KR7440790004,0,2755,1485,2120,00001,2120,2,01,Y,
1617,엔에이치스팩27호,440820,KR7440820009,0,2720,1470,2095,00001,2095,2,01,Y,
1618,파인엠텍,441270,KR7441270006,0,10770,5810,8290,00001,8290,2,01,N,
1619,유진스팩9호,442130,KR7442130001,0,2915,1575,2245,00001,2245,2,01,Y,
1620,대신밸런스제14호스팩,442310,KR7442310009,0,2765,1495,2130,00001,2130,2,01,Y,
1621,IBKS제21호스팩,442770,KR7442770004,0,2915,1575,2245,00001,2245,2,01,Y,
1622,미래에셋드림스팩1호,442900,KR7442900007,0,12250,6610,9430,00001,9430,2,01,Y,
1623,유안타제11호스팩,444920,KR7444920003,0,2605,1405,2005,00001,2005,2,01,Y,
1624,비엔케이제1호스팩,445360,KR7445360001,0,2655,1435,2045,00001,2045,2,01,Y,
1625,큐리옥스바이오시스템,445680,KR7445680002,0,79100,42700,60900,00001,60900,2,01,N,
1626,신영스팩9호,445970,KR7445970007,0,2690,1450,2070,00001,2070,2,01,Y,
1627,유안타제12호스팩,446150,KR7446150005,0,2680,1450,2065,00001,2065,2,01,Y,
1628,미래에셋비전스팩2호,446190,KR7446190001,0,2710,1460,2085,00001,2085,2,01,Y,
1629,하나26호스팩,446750,KR7446750002,0,2710,1460,2085,00001,2085,2,01,Y,
1630,키움제8호스팩,446840,KR7446840001,0,2690,1450,2070,00001,2070,2,01,Y,
1631,하나27호스팩,448370,KR7448370007,0,2795,1505,2150,00001,2150,2,01,Y,
1632,코츠테크놀로지,448710,KR7448710004,0,23750,12810,18300,00001,18300,2,01,N,
1633,삼성스팩8호,448740,KR7448740001,0,12590,6790,9690,00001,9690,2,01,Y,
1634,IBKS제22호스팩,448760,KR7448760009,0,2875,1555,2215,00001,2215,2,01,Y,
1635,미래에셋비전스팩3호,448830,KR7448830000,0,2680,1450,2065,00001,2065,2,01,Y,
1636,유안타제13호스팩,449020,KR7449020007,0,2610,1410,2010,00001,2010,2,01,Y,
1637,하이제8호스팩,450050,KR7450050000,0,2690,1450,2070,00001,2070,2,01,Y,
1638,엔에이치스팩28호,450410,KR7450410006,0,3670,1980,2825,00001,2825,2,01,Y,
1639,유안타제14호스팩,450940,KR7450940002,0,2645,1425,2035,00001,2035,2,01,Y,
1640,엔에이치스팩29호,451700,KR7451700009,0,2610,1410,2010,00001,2010,2,01,Y,
1641,하나29호스팩,454640,KR7454640004,0,2655,1435,2045,00001,2045,2,01,Y,
1642,하나28호스팩,454750,KR7454750001,0,2605,1405,2005,00001,2005,2,01,Y,
1643,KB제25호스팩,455250,KR7455250001,0,2690,1450,2070,00001,2070,2,01,Y,
1644,에스케이증권제9호스,455910,KR7455910000,0,2675,1445,2060,00001,2060,2,01,Y,
1645,DB금융스팩11호,456440,KR7456440007,0,2675,1445,2060,00001,2060,2,01,Y,
1646,교보14호스팩,456490,KR7456490002,0,2675,1445,2060,00001,2060,2,01,Y,
1647,대신밸런스제15호스팩,457390,KR7457390003,0,2625,1415,2020,00001,2020,2,01,Y,
1648,대신밸런스제16호스팩,457630,KR7457630002,0,8000,1200,2000,00001,2000,2,01,Y,
1649,에스케이증권제10호스,457940,KR7457940005,0,2690,1450,2070,00001,2070,2,01,Y,
1650,KB제26호스팩,458320,KR7458320009,0,2610,1410,2010,00001,2010,2,01,Y,
1651,한국제12호스팩,458610,KR7458610003,0,2670,1440,2055,00001,2055,2,01,Y,
1652,글로벌에스엠,900070,KYG3931T1076,0,865,467,666,00001,666,2,14,N,
1653,애머릿지,900100,USU652221081,0,2695,1455,2075,00001,2075,2,14,N,
1654,이스트아시아홀딩스,900110,HK0000057197,0,183,99,141,00001,141,2,14,N,
1655,씨케이에이치,900120,KYG2114A1094,0,184,100,142,00001,142,2,14,N,
1656,크리스탈신소재,900250,KYG2115T1076,0,3275,1765,2520,00001,2520,2,14,N,
1657,로스웰,900260,HK0000295359,0,1095,591,843,00001,843,2,14,N,
1658,헝셩그룹,900270,HK0000214814,0,327,177,252,00001,252,2,14,N,
1659,골든센츄리,900280,KYG1990V1041,0,235,127,181,00001,181,2,14,N,
1660,GRT,900290,HK0000307485,0,4405,2375,3390,00001,3390,2,14,N,
1661,오가닉티코스메틱,900300,HK0000312568,0,221,119,170,00001,170,2,14,N,
1662,컬러레이,900310,HK0000341732,0,1725,929,1327,00001,1327,2,14,N,
1663,윙입푸드,900340,HK0000449303,0,1401,755,1078,00001,1078,2,14,N,
1664,SBI핀테크솔루션즈,950110,KR8392070007,0,6420,3465,4945,00001,4945,2,03,N,
1665,엑세스바이오,950130,KR8840090003,0,10140,5460,7800,00001,7800,2,03,N,
1666,잉글우드랩,950140,KR8840110108,0,15610,8410,12010,00001,12010,2,03,N,
1667,코오롱티슈진,950160,KR8840120008,0,11860,6400,9130,00001,9130,2,03,N,
1668,JTC,950170,KR8392080006,0,5520,2975,4250,00001,4250,2,03,N,
1669,미투젠,950190,KR8344390008,0,14430,7770,11100,00001,11100,2,03,N,
1670,소마젠,950200,KR8840150005,0,7800,4200,6000,00001,6000,2,03,N,
1671,네오이뮨텍,950220,KR8840140006,0,2455,1324,1891,00001,1891,2,03,N,
